id,created_at,retweet_count,text
687081708886355968,2016-01-13 01:20:19,17674,"b""I'm treating this last State of the Union just like my first - because I'm still just as hungry. I hope you tune in, because it's for you."""
687046052822781952,2016-01-12 22:58:38,2480,"b'So proud of you, Scott. How long is the delay up there? See you when you get back!  https://t.co/doBpaDeZXq'"
684862266978742272,2016-01-06 22:21:03,903,"b'About time, Denis! Welcome. Let me know if you need any pointers. https://t.co/WullueHj28'"
684158987185614849,2016-01-04 23:46:28,12472,"b""The gun lobby may be holding Congress hostage, but they can't hold America hostage. We can't accept this carnage in our communities."""
684157715837403136,2016-01-04 23:41:25,5233,"b""What's often ignored in this debate is that a majority of gun owners agree with commonsense steps to save lives."""
684156422179786752,2016-01-04 23:36:16,5295,"b'We will keep guns out of the wrong hands, enforce our guns laws, and ensure those with serious mental illnesses get treatment.'"
684155537433309184,2016-01-04 23:32:45,8808,"b""Tomorrow, I'm taking action to reduce gun violence and save lives - protecting the Second Amendment and our kids. https://t.co/vNqXEhaC9M"""
684154637436370944,2016-01-04 23:29:11,6176,"b""Guns now kill as many people as cars in almost half of the U.S. We can't stop every act of violence, but we can save lives if we act."""
684153926636015616,2016-01-04 23:26:21,9009,"b'Each year, more than 30,000 American lives are cut short by guns - two-thirds coming from suicides. Too many Americans have lost loved ones.'"
680464195993911296,2015-12-25 19:04:41,7820,"b'From the Obama family to yours, Merry Christmas! And a special thank you to all our men and women in uniform this holiday season.'"
679773729749078016,2015-12-23 21:21:01,7130,"b""I'm proud of the @NBA for taking a stand against gun violence. Sympathy for victims isn't enough \xe2\x80\x93 change requires all of us speaking up."""
678656661024858112,2015-12-20 19:22:11,16809,"b""Zaevion Dobson died saving three friends from getting shot. He was a hero at 15. What's our excuse for not acting? https://t.co/hn98uGsjKZ"""
677991253259264000,2015-12-18 23:18:05,5417,b'RT @NASA: .@NASA_Hubble found what looks like a cosmic lightsaber in our Milky Way galaxy: https://t.co/vVBSVTpH2L #StarWars https://t.co/P\xe2\x80\xa6'
